,Time[hr],Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C]
140,140.000000,6.794170,9.126302,8.870261,8.579184,8.565800,8.352530,8.151692,7.266927,3.193193,6.382163,7.266927,6.737704,1.910015,6.208480,6.984675,6.576451,1.473317,6.168227
141,141.000000,6.580277,8.121125,7.835944,7.429991,7.413484,7.151047,6.904174,6.823570,0.259755,6.742966,6.823570,6.566699,0.827797,6.309828,6.686572,6.458798,0.734031,6.231023
142,142.000000,6.470798,7.831404,7.598272,7.159266,7.150268,6.871438,6.609220,6.627228,-0.060028,6.645237,6.627228,6.468228,0.530003,6.309229,6.542428,6.388935,0.511648,6.235441
143,143.000000,6.265279,7.010254,6.828467,6.062940,6.057496,5.801478,5.560865,6.198086,-2.646482,6.835307,6.198086,6.301453,-0.429299,6.404820,6.253215,6.279066,-0.107363,6.304917
144,144.000000,6.070046,6.551857,6.396081,5.509361,5.504820,5.252693,5.015821,5.852718,-4.041863,6.689615,5.852718,6.123721,-1.308830,6.394724,5.997253,6.153238,-0.753344,6.309224
145,145.000000,5.915306,6.254573,6.108179,5.204841,5.200510,4.940144,4.695596,5.609425,-4.692998,6.523255,5.609425,5.975502,-1.879995,6.341578,5.804666,6.041751,-1.217554,6.278835
146,146.000000,5.760740,5.987370,5.853125,4.892866,4.888911,4.639658,4.405582,5.378973,-5.448571,6.352364,5.378973,5.825158,-2.497531,6.271344,5.616938,5.925084,-1.724852,6.233230
147,147.000000,5.644284,5.786226,5.655040,4.714359,4.710531,4.452840,4.210882,5.215967,-5.750467,6.221052,5.215967,5.710139,-2.827341,6.204311,5.479525,5.832579,-2.019954,6.185633
148,148.000000,5.511575,5.574531,5.452043,4.463481,4.459869,4.214114,3.983385,5.030702,-6.405755,6.078018,5.030702,5.579439,-3.356270,6.128176,5.323362,5.726677,-2.466818,6.129992
149,149.000000,5.430038,5.448210,5.325522,4.356311,4.352734,4.107644,3.877556,4.927220,-6.401172,5.976885,4.927220,5.497220,-3.476033,6.067220,5.231220,5.657258,-2.598106,6.083295
150,150.000000,5.323916,5.289024,5.172627,4.158278,4.153697,3.927523,3.715196,4.786728,-6.886383,5.858261,4.786728,5.391657,-3.887674,5.996585,5.109357,5.569126,-2.954781,6.028895
151,151.000000,5.426816,5.480777,5.336073,4.553446,4.548257,4.283171,4.034310,4.964884,-4.817728,5.895458,4.964884,5.485256,-2.694048,6.005628,5.242416,5.637559,-2.045717,6.032702
152,152.000000,5.553646,5.991774,5.841574,5.142338,5.134955,4.874410,4.629704,5.216480,-2.934817,5.803256,5.216480,5.591337,-1.874884,5.966194,5.416404,5.710495,-1.470924,6.004586
153,153.000000,5.663739,6.335162,6.114250,5.577347,5.567280,5.285883,5.021548,5.415946,-1.854226,5.810344,5.415946,5.688855,-1.283056,5.961763,5.561497,5.780588,-1.030034,5.999678
154,154.000000,5.830785,7.027533,6.738461,6.326099,6.312241,6.037093,5.778485,5.740571,0.171448,5.702658,5.740571,5.829982,-0.404326,5.919393,5.788257,5.879388,-0.412103,5.970518
155,155.000000,5.958591,7.435874,7.082841,6.755164,6.742115,6.472827,6.219641,5.970840,1.101558,5.722038,5.970840,5.943583,0.120678,5.916326,5.956303,5.961206,-0.021711,5.966110
156,156.000000,6.052600,7.694371,7.330783,7.027161,7.011326,6.744709,6.493983,6.130628,1.564585,5.767273,6.130628,6.029728,0.434471,5.928828,6.076815,6.024926,0.223430,5.973037
157,157.000000,6.144570,7.952825,7.590076,7.328484,7.314344,7.051285,6.803847,6.291994,2.194501,5.780141,6.291994,6.112369,0.770117,5.932744,6.196194,6.085571,0.474281,5.974948
158,158.000000,6.229564,8.170592,7.802587,7.611689,7.597874,7.337222,7.091996,6.441177,2.754162,5.790359,6.441177,6.188650,1.068656,5.936123,6.306496,6.141641,0.697642,5.976785
159,159.000000,6.272974,8.281249,7.912242,7.627794,7.616398,7.361637,7.121942,6.499642,2.624061,5.877342,6.499642,6.232779,1.125284,5.965916,6.357315,6.176584,0.762089,5.995854
160,160.000000,6.175168,7.649562,7.247104,6.886076,6.874978,6.604792,6.350739,6.259996,0.349651,6.169253,6.259996,6.164585,0.367639,6.069173,6.209110,6.136378,0.280250,6.063646
161,161.000000,6.109647,7.333499,6.971080,6.470231,6.459687,6.237673,6.028916,6.117880,-0.379891,6.206844,6.117880,6.112354,0.023596,6.106828,6.114933,6.103605,0.048370,6.092278
162,162.000000,6.058923,7.122479,6.837145,6.214394,6.208169,6.024687,5.852149,6.020890,-0.751658,6.189631,6.020890,6.068079,-0.210204,6.115268,6.046058,6.073625,-0.122801,6.101193
163,163.000000,5.888051,6.521973,6.378710,5.386886,5.381788,5.242338,5.111244,5.689056,-3.037757,6.266867,5.689056,5.922892,-1.229358,6.156728,5.813768,5.972946,-0.836855,6.132124
164,164.000000,5.753753,6.304622,6.180508,5.101976,5.097470,4.975892,4.861608,5.483802,-3.773735,6.105997,5.483802,5.793250,-1.876861,6.102697,5.648841,5.873651,-1.363522,6.098462
165,165.000000,5.529293,5.535568,5.408739,4.283475,4.278885,4.152258,4.033298,5.081852,-6.195994,6.130407,5.081852,5.594538,-3.029504,6.107224,5.355285,5.728159,-2.203345,6.101034
166,166.000000,5.356452,5.282912,5.167222,4.016621,4.011692,3.892608,3.780747,4.841148,-6.855098,5.901548,4.841148,5.423265,-3.763172,6.005382,5.151610,5.590557,-2.837632,6.029505
167,167.000000,5.228629,5.058882,4.945192,3.818801,3.815458,3.685823,3.564076,4.666564,-7.237953,5.769052,4.666564,5.297134,-4.139761,5.927704,5.002868,5.486642,-3.176032,5.970417
168,168.000000,5.074805,4.857299,4.752370,3.606480,3.603390,3.468300,3.341451,4.466251,-7.996131,5.591050,4.466251,5.143575,-4.815053,5.820898,4.827490,5.357451,-3.767462,5.887413
169,169.000000,4.959397,4.665864,4.563337,3.463907,3.461256,3.316525,3.180646,4.321687,-8.306626,5.462729,4.321687,5.027898,-5.141115,5.734109,4.698333,5.257756,-4.072525,5.817180
170,170.000000,4.821384,4.489463,4.393708,3.280045,3.277540,3.137595,3.006222,4.153446,-8.930690,5.300670,4.153446,4.888824,-5.724631,5.624202,4.545648,5.136511,-4.599637,5.727374
171,171.000000,4.734031,4.354764,4.259511,3.178462,3.175998,3.032901,2.898579,4.050825,-9.001853,5.203072,4.050825,4.800652,-5.857975,5.550479,4.450733,5.057800,-4.742675,5.664867
172,172.000000,4.610944,4.208090,4.118316,3.015711,3.013372,2.878076,2.751085,3.905549,-9.564666,5.060014,3.905549,4.676348,-6.386022,5.447147,4.316642,4.947289,-5.224868,5.577935
173,173.000000,4.539552,4.108369,4.018632,2.937647,2.935323,2.801278,2.675467,3.826531,-9.540761,4.977595,3.826531,4.603777,-6.442321,5.381024,4.241062,4.880684,-5.301593,5.520305
174,174.000000,4.429268,3.984210,3.899076,2.789779,2.786722,2.664204,2.549214,3.699790,-10.043128,4.850367,3.699790,4.492224,-6.916979,5.284658,4.122422,4.779949,-5.739406,5.437476
175,175.000000,4.403032,4.000041,3.914749,2.822928,2.820713,2.707376,2.600993,3.693870,-9.513259,4.786747,3.693870,4.461608,-6.682988,5.229345,4.103330,4.745549,-5.590379,5.387769
176,176.000000,4.373157,4.066566,3.983342,2.851019,2.848846,2.740979,2.639726,3.682298,-9.307377,4.724869,3.682298,4.427799,-6.655336,5.173301,4.079898,4.708309,-5.610026,5.336719
177,177.000000,4.482193,4.266496,4.141895,3.094793,3.092369,2.962781,2.841137,3.833838,-7.874545,4.826538,3.833838,4.534354,-5.556808,5.234870,4.207446,4.796190,-4.670181,5.384934
178,178.000000,4.600625,4.482996,4.313049,3.342682,3.340003,3.196609,3.061996,3.996299,-6.786282,4.930602,3.996299,4.649964,-4.747880,5.303630,4.344920,4.892860,-3.979943,5.440799
179,179.000000,4.699413,4.619137,4.398643,3.506926,3.504048,3.350311,3.205982,4.121944,-6.147090,5.037907,4.121944,4.748393,-4.204144,5.374842,4.456050,4.977542,-3.499764,5.499033
180,180.000000,4.724083,4.675354,4.459651,3.529730,3.526178,3.377792,3.238478,4.151407,-6.266113,5.064335,4.151407,4.773246,-4.268145,5.395084,4.483054,4.999545,-3.545063,5.516036
181,181.000000,4.772886,4.753471,4.529302,3.623261,3.619599,3.467896,3.325463,4.216525,-5.887173,5.107587,4.216525,4.821077,-3.994229,5.425630,4.538953,5.040239,-3.311956,5.541525
182,182.000000,4.820724,4.858283,4.627678,3.712004,3.707044,3.559877,3.421691,4.283044,-5.536215,5.144397,4.283044,4.867398,-3.755845,5.451751,4.594699,5.079038,-3.113013,5.563376
183,183.000000,4.891295,4.979298,4.732911,3.871841,3.867753,3.707359,3.556749,4.380227,-4.957425,5.203706,4.380227,4.936039,-3.346042,5.491851,4.676660,5.136592,-2.768837,5.596524
184,184.000000,4.879520,4.953300,4.719568,3.817230,3.814169,3.652298,3.500308,4.355852,-5.427981,5.211395,4.355852,4.926322,-3.619338,5.496792,4.660103,5.130283,-2.983052,5.600463
185,185.000000,4.773344,4.755547,4.550104,3.572042,3.569376,3.422761,3.285106,4.205200,-6.634008,5.125293,4.205200,4.823739,-4.459761,5.442278,4.535087,5.045638,-3.681147,5.556189
186,186.000000,4.566466,4.333168,4.184136,3.135922,3.133567,3.007248,2.888668,3.919866,-8.531604,4.951063,3.919866,4.622541,-5.813576,5.325216,4.294626,4.877140,-4.819423,5.459654
187,187.000000,4.456851,4.082640,3.992135,2.933730,2.931418,2.806093,2.688460,3.772173,-8.897380,4.855886,3.772173,4.515420,-6.102125,5.258667,4.168572,4.786314,-5.071719,5.404056
188,188.000000,4.337205,3.988139,3.903370,2.819622,2.817383,2.690476,2.571367,3.637378,-9.346198,4.703389,3.637378,4.393375,-6.628168,5.149372,4.040576,4.676209,-5.572880,5.311842
189,189.000000,4.203388,3.708137,3.624932,2.573204,2.571076,2.436781,2.310766,3.456537,-10.212810,4.602308,3.456537,4.263481,-7.192678,5.070425,3.886907,4.565079,-6.044874,5.243251
190,190.000000,4.079753,3.616123,3.537667,2.462754,2.459915,2.323973,2.196424,3.321428,-10.619648,4.446431,3.321428,4.137178,-7.700399,4.952928,3.756494,4.449191,-6.538818,5.141888
191,191.000000,3.982134,3.485550,3.408705,2.371236,2.369229,2.219802,2.079621,3.211116,-10.900198,4.342611,3.211116,4.038860,-7.974026,4.866604,3.652580,4.358768,-6.803026,5.064956
192,192.000000,3.836814,3.339713,3.268174,2.228702,2.226842,2.072148,1.927046,3.051567,-11.633054,4.176088,3.051567,3.891511,-8.689134,4.731455,3.499537,4.222272,-7.476622,4.945008
193,193.000000,3.756334,3.230865,3.159708,2.170808,2.168729,2.001127,1.843937,2.966515,-11.681183,4.089093,2.966515,3.810021,-8.777256,4.653528,3.416385,4.144848,-7.580151,4.873311
194,194.000000,3.640438,3.115831,3.048086,2.054762,2.052777,1.884023,1.725766,2.842557,-12.186052,3.959347,2.842557,3.692569,-9.275056,4.542581,3.295896,4.034201,-8.056132,4.772505
195,195.000000,3.570365,3.025190,2.957761,1.996230,1.994240,1.818413,1.653537,2.769309,-12.228388,3.885081,2.769309,3.621764,-9.342543,4.474218,3.223952,3.966266,-8.135453,4.708581
196,196.000000,3.458422,2.917096,2.852703,1.883386,1.881515,1.705304,1.540082,2.650464,-12.744134,3.760845,2.650464,3.508413,-9.846905,4.366363,3.108037,3.858861,-8.617406,4.609686
197,197.000000,3.460575,2.983473,2.917212,1.947713,1.945757,1.759688,1.585226,2.668894,-12.091409,3.752562,2.668894,3.508831,-9.371887,4.348767,3.116860,3.853392,-8.218111,4.589924
198,198.000000,3.439557,3.025360,2.959738,1.951329,1.948785,1.765025,1.592724,2.657427,-11.986420,3.722129,2.657427,3.486401,-9.332589,4.315375,3.099546,3.828141,-8.202513,4.556735
199,199.000000,3.875470,3.817060,3.733973,2.912895,2.909868,2.683185,2.470566,3.259004,-7.048928,4.047443,3.259004,3.907683,-5.799422,4.556362,3.604966,4.184618,-5.182291,4.764269
200,200.000000,4.255881,4.664032,4.505196,3.779965,3.772922,3.521490,3.285554,3.798255,-4.100723,4.310956,3.798255,4.272880,-3.796178,4.747505,4.051388,4.489588,-3.504840,4.927788
201,201.000000,4.617961,5.349115,5.115432,4.636152,4.621565,4.326811,4.050138,4.304604,-1.694821,4.559070,4.304604,4.621009,-2.107355,4.937414,4.473353,4.783227,-2.063855,5.093100
202,202.000000,4.912058,5.981251,5.677784,5.349949,5.331947,5.010293,4.708270,4.723965,-0.091882,4.739659,4.723965,4.901936,-1.041886,5.079907,4.818882,5.018544,-1.168866,5.218205
203,203.000000,5.133523,6.442772,6.066964,5.788362,5.768967,5.470921,5.190935,5.040752,0.840736,4.890568,5.040752,5.113986,-0.409970,5.187220,5.079810,5.194908,-0.644325,5.310006
204,204.000000,5.333635,6.789144,6.395984,6.204403,6.181560,5.918460,5.671178,5.339650,1.868062,5.008123,5.339650,5.303469,0.203869,5.267288,5.320354,5.348814,-0.160363,5.377274
205,205.000000,5.507783,7.114960,6.766578,6.573966,6.546021,6.304656,6.077715,5.597301,2.652600,5.116887,5.597301,5.468972,0.708566,5.340644,5.528859,5.483695,0.249372,5.438531
206,206.000000,5.653731,7.429728,7.010742,6.881969,6.854155,6.627309,6.413955,5.810792,3.201294,5.207629,5.810792,5.607963,1.076517,5.405134,5.702617,5.597861,0.555993,5.493105
207,207.000000,5.761601,7.615134,7.209897,7.030069,7.011470,6.795775,6.592875,5.955357,3.332087,5.317839,5.955357,5.714006,1.261459,5.472655,5.826637,5.687276,0.728392,5.547915
208,208.000000,5.846101,7.686326,7.313260,7.091456,7.073984,6.868713,6.675598,6.057640,3.331032,5.439683,6.057640,5.799999,1.388789,5.542357,5.920231,5.761380,0.856272,5.602529
209,209.000000,5.930779,7.746970,7.440731,7.218994,7.197267,6.993035,6.800879,6.166965,3.547848,5.533051,6.166965,5.884361,1.581659,5.601758,6.016243,5.833106,1.024971,5.649969
210,210.000000,6.028615,7.866234,7.669320,7.438693,7.425175,7.218118,7.023277,6.308669,4.063804,5.594060,6.308669,5.977962,1.880648,5.647255,6.132292,5.910128,1.263391,5.687964
211,211.000000,5.778963,6.800208,6.605521,6.053361,6.039910,5.792266,5.559512,5.758814,-0.938068,5.958116,5.758814,5.782494,-0.111456,5.806174,5.771443,5.787557,-0.075844,5.803671
212,212.000000,5.700989,6.635861,6.450268,5.896692,5.887004,5.640801,5.409425,5.620269,-1.039617,5.831114,5.620269,5.709539,-0.440165,5.798809,5.667880,5.738829,-0.349831,5.809778
213,213.000000,5.476256,5.660063,5.474066,4.834234,4.823585,4.560586,4.313632,5.164262,-4.162662,6.014892,5.164262,5.523335,-1.757168,5.882408,5.355768,5.613957,-1.263484,5.872147
214,214.000000,5.366531,5.467514,5.315802,4.677976,4.672030,4.399982,4.144574,4.992923,-4.301634,5.841272,4.992923,5.416661,-2.148606,5.840400,5.218917,5.535233,-1.603913,5.851550
215,215.000000,5.101394,5.000277,4.885346,3.986481,3.983066,3.751897,3.534914,4.582233,-6.826347,5.629552,4.582233,5.164451,-3.794856,5.746670,4.892749,5.339845,-2.914140,5.786942
216,216.000000,4.879755,4.713756,4.611603,3.645642,3.642678,3.415179,3.201685,4.284617,-7.923731,5.367549,4.284617,4.944006,-4.824697,5.603394,4.636291,5.157999,-3.817298,5.679707
217,217.000000,4.735367,4.501525,4.401892,3.480251,3.477300,3.232325,3.002484,4.102066,-8.243011,5.201648,4.102066,4.799053,-5.224953,5.496039,4.473792,5.034309,-4.201907,5.594825
218,218.000000,4.587917,4.320833,4.227025,3.290508,3.287792,3.045523,2.818248,3.922739,-8.790503,5.027231,3.922739,4.650273,-5.790345,5.377807,4.310757,4.904670,-4.726875,5.498583
219,219.000000,4.506511,4.200556,4.106095,3.209797,3.206993,2.955957,2.720483,3.827681,-8.748345,4.934879,3.827681,4.567899,-5.848709,5.308116,4.222464,4.831137,-4.809335,5.439811
220,220.000000,4.401242,4.077169,3.986731,3.070104,3.067490,2.821837,2.591426,3.703009,-9.163099,4.814592,3.703009,4.461731,-6.254365,5.220453,4.107661,4.736763,-5.185871,5.365866
221,221.000000,4.430513,4.258471,4.165304,3.277603,3.274834,3.021703,2.784255,3.779953,-7.970536,4.775651,3.779953,4.483208,-5.629534,5.186462,4.155022,4.745359,-4.725632,5.335696
222,222.000000,4.427911,4.348152,4.256737,3.336096,3.332505,3.085873,2.854502,3.799771,-7.721263,4.745040,3.799771,4.476829,-5.530423,5.153886,4.160868,4.733103,-4.674193,5.305337
223,223.000000,4.812907,5.426304,5.315683,4.619157,4.615199,4.330822,4.063876,4.441133,-2.565366,4.818390,4.441133,4.827503,-2.627337,5.213873,4.647197,5.002290,-2.414647,5.357382
224,224.000000,5.110793,6.225499,6.032051,5.449895,5.441252,5.158809,4.893517,4.923408,-0.198411,4.953300,4.923408,5.103691,-1.196669,5.283973,5.019559,5.215060,-1.297686,5.410561
225,225.000000,5.382246,6.805585,6.540508,6.203202,6.186680,5.902568,5.635571,5.351914,1.682674,5.068257,5.351914,5.356499,-0.027195,5.361083,5.354359,5.414117,-0.354487,5.473874
226,226.000000,5.575938,7.223793,6.903855,6.613899,6.594919,6.331340,6.083538,5.642366,2.471349,5.201193,5.642366,5.540746,0.569251,5.439126,5.588168,5.561961,0.146805,5.535754
227,227.000000,5.730166,7.559867,7.169191,6.926748,6.906590,6.668268,6.444127,5.873306,3.098129,5.302484,5.873306,5.687413,1.008931,5.501520,5.774163,5.679884,0.511701,5.585604
228,228.000000,5.882934,7.892124,7.467235,7.314890,7.290202,7.076822,6.876057,6.115992,3.994562,5.355927,6.115992,5.829099,1.507783,5.542206,5.962982,5.791450,0.901497,5.619918
229,229.000000,6.030132,8.187893,7.810786,7.700826,7.670524,7.478533,7.297822,6.352770,4.856727,5.407717,6.352770,5.965165,1.991943,5.577560,6.146047,5.897657,1.276501,5.649268
230,230.000000,6.154765,8.440609,7.997099,7.979474,7.950047,7.775462,7.611087,6.545946,5.378971,5.480805,6.545946,6.082395,2.340940,5.618843,6.298719,5.990246,1.557791,5.681773
231,231.000000,6.246870,8.595163,8.171401,8.097216,8.077694,7.916323,7.764364,6.674053,5.487992,5.583742,6.674053,6.172832,2.522853,5.671612,6.406735,6.064168,1.724286,5.721600
232,232.000000,6.341788,8.789893,8.383035,8.325064,8.306032,8.150715,8.004430,6.818664,5.905249,5.632898,6.818664,6.262413,2.770194,5.706162,6.521997,6.135836,1.923123,5.749676
233,233.000000,6.436642,8.902034,8.560108,8.534097,8.509783,8.351919,8.203218,6.957915,6.291914,5.712612,6.957915,6.353662,3.052999,5.749409,6.635647,6.209208,2.154588,5.782770
234,234.000000,6.536649,9.037494,8.815182,8.779869,8.764559,8.604015,8.452764,7.111055,6.811440,5.769346,7.111055,6.448094,3.365648,5.785133,6.757476,6.284275,2.402293,5.811074
235,235.000000,6.284085,8.163103,7.916233,7.545002,7.528043,7.316422,7.117277,6.589671,1.976848,6.062064,6.589671,6.242342,1.301379,5.895013,6.404429,6.146549,0.966230,5.888669
236,236.000000,6.220524,8.045051,7.802386,7.432527,7.419862,7.202748,6.998456,6.476702,1.987646,5.954948,6.476702,6.183323,1.117641,5.889945,6.320234,6.106571,0.813960,5.892908
237,237.000000,6.031780,7.049629,6.783151,6.315985,6.300571,6.048159,5.810887,6.065076,-0.876344,6.319265,6.065076,6.036789,0.097524,6.008501,6.049989,6.010969,0.134527,5.971949
238,238.000000,5.947538,6.858063,6.634284,6.168767,6.160148,5.886218,5.628779,5.914724,-0.993358,6.200669,5.914724,5.959578,-0.155819,6.004431,5.938646,5.957700,-0.066192,5.976754
239,239.000000,5.782179,6.263232,6.080930,5.367062,5.361604,5.100628,4.855480,5.581730,-3.008579,6.307980,5.581730,5.821929,-0.995052,6.062128,5.709836,5.864856,-0.642188,6.019876
240,240.000000,5.649252,5.986466,5.819586,5.043225,5.038317,4.768054,4.514254,5.353420,-3.792123,6.192586,5.353420,5.699295,-1.562980,6.045170,5.537887,5.776527,-1.078397,6.015168
241,241.000000,5.566746,5.832795,5.664615,4.931170,4.926256,4.627413,4.346846,5.224167,-3.938776,6.101488,5.224167,5.620026,-1.777227,6.015884,5.435292,5.716979,-1.264648,5.998666
242,242.000000,5.484440,5.680959,5.517704,4.751504,4.746695,4.444162,4.160174,5.094619,-4.317905,6.029064,5.094619,5.541635,-2.065578,5.988650,5.333027,5.657484,-1.499256,5.981940
243,243.000000,5.440549,5.590891,5.421406,4.703011,4.698068,4.374196,4.070230,5.028721,-4.259268,5.987212,5.028721,5.499063,-2.090071,5.969406,5.279570,5.624524,-1.532877,5.969477
244,244.000000,5.360607,5.432805,5.274121,4.484767,4.480082,4.171295,3.881502,4.903104,-4.845179,5.924705,4.903104,5.423289,-2.467097,5.943474,5.180536,5.566403,-1.830063,5.952270
245,245.000000,5.361554,5.693238,5.543588,4.751083,4.746733,4.453466,4.178160,4.955944,-3.921233,5.733728,4.955944,5.410148,-2.289890,5.864352,5.198186,5.548260,-1.764911,5.898333
246,246.000000,5.316061,5.687169,5.552352,4.659820,4.654517,4.400029,4.161083,4.909756,-4.189368,5.658428,4.909756,5.361609,-2.528450,5.813463,5.150744,5.504995,-1.982292,5.859246
247,247.000000,5.581535,6.818963,6.674702,6.027755,6.022542,5.767565,5.527935,5.458259,0.366497,5.388583,5.458259,5.577443,-0.626911,5.696627,5.521824,5.649776,-0.673031,5.777728
248,248.000000,5.779925,7.392711,7.164507,6.624901,6.614737,6.383515,6.166088,5.815712,1.988118,5.465336,5.815712,5.755210,0.343304,5.694708,5.783444,5.775904,0.042786,5.768363
249,249.000000,5.950338,7.730395,7.444947,7.143792,7.126015,6.888004,6.664123,6.103033,3.111865,5.541943,6.103033,5.911807,1.060560,5.720581,6.001046,5.892386,0.602639,5.783726
250,250.000000,6.065839,7.954629,7.628983,7.367746,7.348371,7.114731,6.894922,6.276909,3.420679,5.658896,6.276909,6.023242,1.404038,5.769575,6.141620,5.979231,0.898815,5.816843
251,251.000000,6.153325,8.117779,7.735232,7.494303,7.474616,7.259008,7.056124,6.402743,3.638109,5.749363,6.402743,6.108684,1.637361,5.814625,6.245912,6.047511,1.104724,5.849110
252,252.000000,6.224817,8.178970,7.789124,7.558313,7.535650,7.340195,7.156247,6.498625,3.777984,5.841004,6.498625,6.180118,1.829802,5.861610,6.328754,6.106032,1.279523,5.883310
