,Time[hr],Zone0_EFT[C],Zone0_ExFT[C],Zone0_CNT[C],Zone1_EFT[C],Zone1_ExFT[C],Zone1_CNT[C],Zone2_EFT[C],Zone2_ExFT[C],Zone2_CNT[C],Zone3_EFT[C],Zone3_ExFT[C],Zone3_CNT[C],Zone4_EFT[C],Zone4_ExFT[C],Zone4_CNT[C],Zone5_EFT[C],Zone5_ExFT[C],Zone5_CNT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE0_CNT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE1_CNT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C],GHE2_CNT[C]
3259,3259.000000,9.503499,15.992164,15.992164,9.503499,4.620969,15.298145,9.503499,15.232141,15.285482,9.503499,4.620969,15.257701,9.503499,14.997490,15.239714,9.503499,4.620969,14.848231,14.848231,12.176690,16.349848,9.505149,9.505149,14.848231,12.175254,16.358636,9.502277,9.504150,14.848231,12.174795,16.361444,9.501359,9.503499
3260,3260.000000,8.826542,15.313768,15.313768,8.826542,3.984118,14.349204,8.826542,14.554663,14.372095,8.826542,3.984118,14.326819,8.826542,14.316575,14.326054,8.826542,3.984118,13.802117,13.802117,11.315311,10.191010,8.828505,8.828505,13.802117,11.313599,10.198027,8.825080,8.827314,13.802117,11.313062,10.200227,8.824007,8.826542
3261,3261.000000,8.326378,14.831195,14.831195,8.326378,3.554824,13.908482,8.326378,14.062289,13.917957,8.326378,3.554824,13.886462,8.326378,13.812322,13.881344,8.326378,3.554824,13.364993,13.364993,10.846768,8.639007,8.328544,8.328544,13.364993,10.844878,8.645492,8.324762,8.327228,13.364993,10.844289,8.647511,8.323585,8.326378
3262,3262.000000,7.968529,14.486417,14.486417,7.968529,3.249243,13.377911,7.968529,13.709974,13.396300,7.968529,3.249243,13.367922,7.968529,13.451078,13.372764,7.968529,3.249243,12.820753,12.820753,10.395829,6.708468,7.970905,7.970905,12.820753,10.393753,6.714211,7.966753,7.969461,12.820753,10.393111,6.715987,7.965469,7.968529
3263,3263.000000,7.610352,14.135945,14.135945,7.610352,2.931286,12.859170,7.610352,13.354994,12.886667,7.610352,2.931286,12.854321,7.610352,13.089884,12.861894,7.610352,2.931286,12.496817,12.496817,10.054869,5.625145,7.612921,7.612921,12.496817,10.052623,5.630320,7.608429,7.611359,12.496817,10.051931,5.631914,7.607045,7.610352
3264,3264.000000,7.305990,13.840137,13.840137,7.305990,2.665845,12.282143,7.305990,13.054071,12.324597,7.305990,2.665845,12.286716,7.305990,12.782559,12.298323,7.305990,2.665845,12.161357,12.161357,9.735060,4.453364,7.308762,7.308762,12.161357,9.732635,4.457815,7.303912,7.307075,12.161357,9.731890,4.459181,7.302424,7.305990
3265,3265.000000,7.118006,13.660453,13.660453,7.118006,2.509117,12.012910,7.118006,12.738219,12.043188,7.118006,2.509117,12.002383,7.118006,12.592142,12.013980,7.118006,2.509117,11.930633,11.930633,9.525765,4.086327,7.120898,7.120898,11.930633,9.523235,4.090626,7.115837,7.119137,11.930633,9.522460,4.091944,7.114287,7.118006
3266,3266.000000,7.005136,13.552728,13.552728,7.005136,2.415494,11.726697,7.005136,11.917283,11.738522,7.005136,2.415494,11.695851,7.005136,12.477703,11.708007,7.005136,2.415494,11.669555,11.669555,9.338843,3.625359,7.008132,7.008132,11.669555,9.336222,3.629436,7.002890,7.006308,11.669555,9.335420,3.630684,7.001285,7.005136
3267,3267.000000,6.973812,13.524775,13.524775,6.973812,2.394758,11.540076,6.973812,10.126472,11.432756,6.973812,2.394758,11.387756,6.973812,12.445505,11.399780,6.973812,2.394758,11.359712,11.359712,9.168302,3.176675,6.976892,6.976892,11.359712,9.165607,3.180581,6.971502,6.975017,11.359712,9.164783,3.181775,6.969854,6.973812
3268,3268.000000,6.864355,13.415096,13.415096,6.864355,2.290947,11.790747,6.864355,8.579843,11.587704,6.864355,2.290947,11.549870,6.864355,12.335536,11.556534,6.864355,2.290947,11.477104,11.477104,9.172243,4.028587,6.867381,6.867381,11.477104,9.169595,4.033215,6.862086,6.865539,11.477104,9.168784,4.034632,6.860464,6.864355
3269,3269.000000,6.918278,13.473712,13.473712,6.918278,2.352879,11.995995,6.918278,8.698941,11.852335,6.918278,2.352879,11.804039,6.918278,12.388798,11.809451,6.918278,2.352879,11.419421,11.419421,9.170333,4.392338,6.921246,6.921246,11.419421,9.167737,4.397408,6.916054,6.919440,11.419421,9.166941,4.398962,6.914462,6.918278
3270,3270.000000,7.213828,13.771580,13.771580,7.213828,2.635823,12.946003,7.213828,12.629573,12.943961,7.213828,2.635823,12.916235,7.213828,12.685506,12.913551,7.213828,2.635823,12.117344,12.117344,9.666866,8.577684,7.216387,7.216387,12.117344,9.664630,8.585511,7.211916,7.214832,12.117344,9.663937,8.587936,7.210530,7.213828
3271,3271.000000,7.734345,14.289175,14.289175,7.734345,3.116884,13.216237,7.734345,13.490064,13.231454,7.734345,3.116884,13.190349,7.734345,13.209632,13.190613,7.734345,3.116884,12.580500,12.580500,10.158539,11.463133,7.736578,7.736578,12.580500,10.156591,11.472354,7.732681,7.735222,12.580500,10.155981,11.475238,7.731463,7.734345
3272,3272.000000,8.279915,14.824330,14.824330,8.279915,3.603126,13.675245,8.279915,14.031741,13.734428,8.279915,3.603126,13.680721,8.279915,13.760429,13.681871,8.279915,3.603126,13.222913,13.222913,10.752393,14.793631,8.281872,8.281872,13.222913,10.750687,14.803844,8.278461,8.280686,13.222913,10.750148,14.807070,8.277384,8.279915
3273,3273.000000,8.665841,15.196482,15.196482,8.665841,3.932057,13.986595,8.665841,14.412320,14.063838,8.665841,3.932057,14.011236,8.665841,14.150874,14.013558,8.665841,3.932057,13.646520,13.646520,11.157089,16.182729,8.667658,8.667658,13.646520,11.155507,16.193013,8.664494,8.666557,13.646520,11.155004,16.196282,8.663488,8.665841
3274,3274.000000,9.022641,15.544816,15.544816,9.022641,4.246457,14.198137,9.022641,14.765699,14.311648,9.022641,4.246457,14.262281,9.022641,14.510960,14.267363,9.022641,4.246457,13.962923,13.962923,11.493638,17.310417,9.024353,9.024353,13.962923,11.492148,17.320859,9.021373,9.023316,13.962923,11.491673,17.324192,9.020423,9.022641
3275,3275.000000,9.390424,15.905401,15.905401,9.390424,4.574160,14.592009,9.390424,15.130496,14.706747,9.390424,4.574160,14.653385,9.390424,14.881813,14.659296,9.390424,4.574160,14.434041,14.434041,11.913039,19.249491,9.392037,9.392037,14.434041,11.911637,19.260198,9.389232,9.391061,14.434041,11.911187,19.263635,9.388332,9.390424
3276,3276.000000,9.652292,16.157888,16.157888,9.652292,4.797907,15.058596,9.652292,15.388373,15.126354,9.652292,4.797907,15.063067,9.652292,15.146153,15.065919,9.652292,4.797907,14.872607,14.872607,12.263232,20.467606,9.653857,9.653857,14.872607,12.261871,20.478282,9.651135,9.652910,14.872607,12.261433,20.481723,9.650258,9.652292
3277,3277.000000,10.081874,16.584943,16.584943,10.081874,5.194075,15.392799,10.081874,15.816861,15.488881,10.081874,5.194075,15.433982,10.081874,15.578629,15.439949,10.081874,5.194075,15.283886,15.283886,12.683621,22.320308,10.083356,10.083356,15.283886,12.682334,22.331356,10.080782,10.082461,15.283886,12.681917,22.334935,10.079948,10.081874
3278,3278.000000,10.471661,16.965233,16.965233,10.471661,5.537417,15.885552,10.471661,16.202454,15.960334,10.471661,5.537417,15.925745,10.471661,15.971453,15.927920,10.471661,5.537417,15.798268,15.798268,13.135674,24.250780,10.473081,10.473081,15.798268,13.134442,24.262009,10.470616,10.472224,15.798268,13.134040,24.265667,10.469812,10.471661
3279,3279.000000,10.899115,17.385391,17.385391,10.899115,5.920977,16.404629,10.899115,16.626607,16.459821,10.899115,5.920977,16.428200,10.899115,16.401923,16.426835,10.899115,5.920977,16.287045,16.287045,13.593761,26.094838,10.900477,10.900477,16.287045,13.592579,26.106286,10.898114,10.899655,16.287045,13.592192,26.110034,10.897340,10.899115
3280,3280.000000,11.239372,17.715324,17.715324,11.239372,6.216581,16.888098,11.239372,16.962063,16.907184,11.239372,6.216581,16.866911,11.239372,16.744544,16.859714,11.239372,6.216581,16.700433,16.700433,13.970568,27.216683,11.240703,11.240703,16.700433,13.969414,27.228190,11.238395,11.239900,16.700433,13.969035,27.231969,11.237637,11.239372
3281,3281.000000,11.499798,17.967293,17.967293,11.499798,6.441842,17.435280,11.499798,17.218451,17.382047,11.499798,6.441842,17.355840,11.499798,17.006608,17.332563,11.499798,6.441842,17.120083,17.120083,14.310601,28.198482,11.501119,11.501119,17.120083,14.309456,28.209975,11.498828,11.500322,17.120083,14.309079,28.213759,11.498075,11.499798
3282,3282.000000,10.881564,17.326940,17.326940,10.881564,5.817489,16.738222,10.881564,16.589430,16.701602,10.881564,5.817489,16.672532,10.881564,16.383872,16.645682,10.881564,5.817489,16.324623,16.324623,13.603851,21.023571,10.883080,10.883080,16.324623,13.602534,21.033752,10.880444,10.882163,16.324623,13.602109,21.037036,10.879594,10.881564
3283,3283.000000,10.580726,17.045189,17.045189,10.580726,5.576268,16.424970,10.580726,16.297990,16.395998,10.580726,5.576268,16.372206,10.580726,16.081728,16.345866,10.580726,5.576268,16.015644,16.015644,13.298987,19.568493,10.582329,10.582329,16.015644,13.297593,19.578535,10.579541,10.581359,16.015644,13.297146,19.581754,10.578647,10.580726
3284,3284.000000,9.804064,16.266229,16.266229,9.804064,4.844910,15.415740,9.804064,15.520372,15.433947,9.804064,4.844910,15.396397,9.804064,15.300360,15.385960,9.804064,4.844910,14.962887,14.962887,12.384425,13.062375,9.805964,9.805964,14.962887,12.382768,13.070768,9.802650,9.804811,14.962887,12.382247,13.073408,9.801608,9.804064
3285,3285.000000,9.239895,15.722579,15.722579,9.239895,4.361141,14.910027,9.239895,14.965881,14.916904,9.239895,4.361141,14.890672,9.239895,14.732550,14.873156,9.239895,4.361141,14.458752,14.458752,11.850375,11.130727,9.241999,9.241999,14.458752,11.848539,11.138563,9.238326,9.240722,14.458752,11.847966,11.141008,9.237180,9.239895
3286,3286.000000,8.777920,15.274472,15.274472,8.777920,3.959223,14.316730,8.777920,14.510173,14.335546,8.777920,3.959223,14.311769,8.777920,14.267135,14.306920,8.777920,3.959223,13.863397,13.863397,11.321822,8.779739,8.780246,8.780246,13.863397,11.319789,8.786760,8.776181,8.778832,13.863397,11.319159,8.788935,8.774922,8.777920
3287,3287.000000,8.352663,14.859752,14.859752,8.352663,3.584573,13.777216,8.352663,14.089532,13.800722,8.352663,3.584573,13.773265,8.352663,13.838557,13.779516,8.352663,3.584573,13.487947,13.487947,10.921569,7.471785,8.355192,8.355192,13.487947,10.919359,7.478221,8.350770,8.353654,13.487947,10.918677,7.480206,8.349407,8.352663
3288,3288.000000,7.983717,14.500863,14.500863,7.983717,3.261775,13.219896,7.983717,13.724855,13.261064,7.983717,3.261775,13.229892,7.983717,13.466439,13.250014,7.983717,3.261775,13.143768,13.143768,10.565108,6.228812,7.986449,7.986449,13.143768,10.562719,6.234583,7.981670,7.984787,13.143768,10.561985,6.236357,7.980202,7.983717
3289,3289.000000,7.739962,14.267000,14.267000,7.739962,3.056145,12.890550,7.739962,13.485146,12.927650,7.739962,3.056145,12.893203,7.739962,13.220034,12.918039,7.739962,3.056145,12.851521,12.851521,10.297179,5.562400,7.742837,7.742837,12.851521,10.294664,5.567877,7.737807,7.741088,12.851521,10.293893,5.569556,7.736264,7.739962
3290,3290.000000,7.547573,14.080629,14.080629,7.547573,2.889828,12.542377,7.547573,13.295167,12.591292,7.547573,2.889828,12.554186,7.547573,13.025672,12.586786,7.547573,2.889828,12.554998,12.554998,10.052789,4.851562,7.550580,7.550580,12.554998,10.050158,4.856663,7.545317,7.548749,12.554998,10.049352,4.858225,7.543706,7.547573
3291,3291.000000,7.395584,13.933377,13.933377,7.395584,2.758452,12.246906,7.395584,13.145041,12.288703,7.395584,2.758452,12.247127,7.395584,12.872069,12.278985,7.395584,2.758452,12.243411,12.243411,9.821066,4.135311,7.398720,7.398720,12.243411,9.818321,4.139997,7.393230,7.396811,12.243411,9.817482,4.141430,7.391552,7.395584
3292,3292.000000,7.285002,13.826673,13.826673,7.285002,2.663919,12.436070,7.285002,13.035959,12.477717,7.285002,2.663919,12.443891,7.285002,12.760208,12.453130,7.285002,2.663919,12.383374,12.383374,9.835724,5.305297,7.288075,7.288075,12.383374,9.833036,5.310896,7.282698,7.286205,12.383374,9.832212,5.312611,7.281051,7.285002
3293,3293.000000,7.368929,13.915839,13.915839,7.368929,2.755128,12.628940,7.368929,13.121821,12.664756,7.368929,2.755128,12.622312,7.368929,12.843661,12.628317,7.368929,2.755128,12.289439,12.289439,9.830687,5.711645,7.371935,7.371935,12.289439,9.828057,5.717754,7.366675,7.370106,12.289439,9.827250,5.719628,7.365062,7.368929
3294,3294.000000,7.794191,14.344384,14.344384,7.794191,3.161776,13.602266,7.794191,13.548215,13.601206,7.794191,3.161776,13.576160,7.794191,13.270751,13.568508,7.794191,3.161776,12.858941,12.858941,10.327861,9.958085,7.796782,7.796782,12.858941,10.325598,9.966991,7.792254,7.795207,12.858941,10.324896,9.969751,7.790851,7.794191
3295,3295.000000,8.356365,14.899797,14.899797,8.356365,3.672404,13.919018,8.356365,14.107815,13.932320,8.356365,3.672404,13.895096,8.356365,13.837511,13.893318,8.356365,3.672404,13.344393,13.344393,10.851506,13.131956,8.358619,8.358619,13.344393,10.849539,13.142317,8.354685,8.357250,13.344393,10.848924,13.145559,8.353454,8.356365
3296,3296.000000,8.968955,15.501611,15.501611,8.968955,4.220607,14.434470,8.968955,14.716223,14.487414,8.968955,4.220607,14.438453,8.968955,14.455566,14.439030,8.968955,4.220607,14.026469,14.026469,11.498696,16.839430,8.970922,8.970922,14.026469,11.496981,16.850850,8.967494,8.969730,14.026469,11.496439,16.854461,8.966410,8.968955
3297,3297.000000,9.434133,15.951827,15.951827,9.434133,4.621288,14.828433,9.434133,15.175339,14.901922,9.434133,4.621288,14.854465,9.434133,14.925513,14.857394,9.434133,4.621288,14.532801,14.532801,11.984372,18.741893,9.435943,9.435943,14.532801,11.982796,18.753486,9.432791,9.434847,14.532801,11.982294,18.757177,9.431787,9.434133
3298,3298.000000,9.846796,16.354052,16.354052,9.846796,4.983619,15.103008,9.846796,15.583592,15.212165,9.846796,4.983619,15.167377,9.846796,15.341748,15.176148,9.846796,4.983619,14.907194,14.907194,12.377846,20.091489,9.848497,9.848497,14.907194,12.376366,20.103243,9.845538,9.847468,14.907194,12.375892,20.107003,9.844591,9.846796
3299,3299.000000,10.247348,16.745927,16.745927,10.247348,5.338785,15.520717,10.247348,15.980367,15.628082,10.247348,5.338785,15.579159,10.247348,15.745445,15.588459,10.247348,5.338785,15.387598,15.387598,12.818277,21.988037,10.248956,10.248956,15.387598,12.816879,22.000001,10.246160,10.247984,15.387598,12.816430,22.003849,10.245261,10.247348
3300,3300.000000,10.560598,17.049417,17.049417,10.560598,5.610091,16.024339,10.560598,16.289245,16.085825,10.560598,5.610091,16.028363,10.560598,16.061155,16.030385,10.560598,5.610091,15.859310,15.859310,13.210733,23.418342,10.562156,10.562156,15.859310,13.209380,23.430309,10.559449,10.561214,15.859310,13.208943,23.434173,10.558575,10.560598
3301,3301.000000,10.966347,17.450415,17.450415,10.966347,5.978997,16.326288,10.966347,16.692824,16.416520,10.966347,5.978997,16.365704,10.966347,16.469646,16.372424,10.966347,5.978997,16.231210,16.231210,13.599523,24.875385,10.967836,10.967836,16.231210,13.598230,24.887612,10.965249,10.966936,16.231210,13.597810,24.891576,10.964410,10.966347
3302,3302.000000,11.341783,17.817013,17.817013,11.341783,6.310732,16.793209,11.341783,17.064133,16.861978,11.341783,6.310732,16.829806,11.341783,16.847617,16.831003,11.341783,6.310732,16.712597,16.712597,14.027908,26.643600,11.343220,11.343220,16.712597,14.026661,26.655981,11.340725,11.342352,16.712597,14.026255,26.660013,11.339912,11.341783
3303,3303.000000,11.736351,18.204288,18.204288,11.736351,6.663812,17.269623,11.736351,17.455217,17.318208,11.736351,6.663812,17.288434,11.736351,17.244693,17.285411,11.736351,6.663812,17.156210,17.156210,14.446975,28.232427,11.737740,11.737740,17.156210,14.445770,28.244987,11.735329,11.736901,17.156210,14.445376,28.249093,11.734541,11.736351
3304,3304.000000,12.056203,18.514672,18.514672,12.056203,6.942626,17.727451,12.056203,17.770437,17.739083,12.056203,6.942626,17.701265,12.056203,17.566377,17.691708,12.056203,6.942626,17.543874,17.543874,14.800720,29.281933,12.057566,12.057566,17.543874,14.799538,29.294554,12.055202,12.056744,17.543874,14.799150,29.298690,12.054427,12.056203
3305,3305.000000,12.296559,18.746945,18.746945,12.296559,7.150297,18.245121,12.296559,18.006747,18.183643,12.296559,7.150297,18.159265,12.296559,17.807928,18.135791,12.296559,7.150297,17.937894,17.937894,15.117905,30.175335,12.297917,12.297917,17.937894,15.116728,30.187932,12.295562,12.297098,17.937894,15.116342,30.192069,12.294789,12.296559
3306,3306.000000,11.640139,18.067771,18.067771,11.640139,6.490312,17.520685,11.640139,17.338782,17.472402,11.640139,6.490312,17.446011,11.640139,17.145898,17.421137,11.640139,6.490312,17.125542,17.125542,14.383618,22.876986,11.641694,11.641694,17.125542,14.382265,22.888270,11.638989,11.640753,17.125542,14.381830,22.891903,11.638118,11.640139
3307,3307.000000,11.319244,17.767346,17.767346,11.319244,6.232328,17.190173,11.319244,17.028390,17.149576,11.319244,6.232328,17.127987,11.319244,16.824349,17.102907,11.319244,6.232328,16.799813,16.799813,14.060350,21.378793,11.320887,11.320887,16.799813,14.058921,21.389948,11.318028,11.319893,16.799813,14.058463,21.393519,11.317113,11.319244
3308,3308.000000,10.504067,16.949574,16.949574,10.504067,5.464743,16.165599,10.504067,16.212088,16.175443,10.504067,5.464743,16.142227,10.504067,16.004118,16.127962,10.504067,5.464743,15.749750,15.749750,13.127876,14.810510,10.506003,10.506003,15.749750,13.126188,14.820045,10.502627,10.504828,15.749750,13.125658,14.823042,10.501566,10.504067
3309,3309.000000,9.920563,16.387881,16.387881,9.920563,4.964891,15.644679,9.920563,15.639295,15.643775,9.920563,4.964891,15.620833,9.920563,15.417566,15.598752,9.920563,4.964891,15.233790,15.233790,12.578243,12.831031,9.922697,9.922697,15.233790,12.576381,12.840030,9.918972,9.921401,15.233790,12.575800,12.842839,9.917809,9.920563
3310,3310.000000,9.413274,15.894450,15.894450,9.413274,4.520127,15.033728,9.413274,15.138541,15.047900,9.413274,4.520127,15.027210,9.413274,14.907012,15.013850,9.413274,4.520127,14.627146,14.627146,12.021388,10.322163,9.415629,9.415629,14.627146,12.019330,10.330314,9.411514,9.414198,14.627146,12.018693,10.332839,9.410239,9.413274
3311,3311.000000,8.959341,15.452309,15.452309,8.959341,4.121129,14.496395,8.959341,14.689985,14.517880,8.959341,4.121129,14.494238,8.959341,14.449851,14.489912,8.959341,4.121129,14.238716,14.238716,11.600304,8.946207,8.961893,8.961893,14.238716,11.598074,8.953769,8.957432,8.960341,14.238716,11.597386,8.956103,8.956056,8.959341
3312,3312.000000,8.546606,15.050002,15.050002,8.546606,3.757912,13.955287,8.546606,14.281864,13.985145,8.546606,3.757912,13.958272,8.546606,14.033953,13.964742,8.546606,3.757912,13.873265,13.873265,11.211315,7.533601,8.549364,8.549364,13.873265,11.208903,7.540427,8.544540,8.547686,13.873265,11.208161,7.542525,8.543057,8.546606
3313,3313.000000,8.284274,14.798963,14.798963,8.284274,3.537772,13.637769,8.284274,14.024337,13.671281,8.284274,3.537772,13.642344,8.284274,13.769013,13.651920,8.284274,3.537772,13.596009,13.596009,10.941584,6.968033,8.287159,8.287159,13.596009,10.939060,6.974658,8.282111,8.285403,13.596009,10.938286,6.976692,8.280562,8.284274
3314,3314.000000,8.062792,14.583741,14.583741,8.062792,3.344617,13.300451,8.062792,13.805463,13.344590,8.062792,3.344617,13.313541,8.062792,13.545519,13.330448,8.062792,3.344617,13.303960,13.303960,10.684883,6.207684,8.065805,8.065805,13.303960,10.682246,6.213933,8.060532,8.063971,13.303960,10.681438,6.215847,8.058917,8.062792
3315,3315.000000,7.867638,14.393737,14.393737,7.867638,3.173638,12.968122,7.867638,13.612420,13.010466,7.867638,3.173638,12.975040,7.867638,13.348571,12.999431,7.867638,3.173638,12.969529,12.969529,10.420161,5.286752,7.870793,7.870793,12.969529,10.417400,5.292479,7.865270,7.868872,12.969529,10.416555,5.294230,7.863582,7.867638
3316,3316.000000,7.760946,14.292582,14.292582,7.760946,3.086541,13.080974,7.760946,13.507937,13.105900,7.760946,3.086541,13.075522,7.760946,13.240478,13.082084,7.760946,3.086541,13.020110,13.020110,10.392087,6.223796,7.764064,7.764064,13.020110,10.389359,6.230258,7.758607,7.762166,13.020110,10.388523,6.232237,7.756935,7.760946
3317,3317.000000,7.806321,14.342554,14.342554,7.806321,3.139874,13.203660,7.806321,13.555089,13.218652,7.806321,3.139874,13.179316,7.806321,13.285408,13.182785,7.806321,3.139874,12.869657,12.869657,10.339530,6.398516,7.809403,7.809403,12.869657,10.336833,6.405336,7.804010,7.807527,12.869657,10.336007,6.407426,7.802357,7.806321
