,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C]
1122,16.318935,19.814833,17.490071,17.758975,16.992215,16.936498,19.623481,17.490071,11.264329,15.356661,17.745895,16.332745,7.461386,14.919594,16.821971,15.744037,5.691456,14.666102
1123,15.626609,19.064256,16.852513,16.846014,16.276316,16.165292,18.788064,16.852513,5.821354,14.916961,16.827048,15.794426,3.105706,14.761805,15.929845,15.280054,1.954307,14.630263
1124,15.462040,18.859718,16.675002,16.645183,16.098451,15.972158,18.582500,16.675002,5.709329,14.767504,16.630562,15.632854,2.986240,14.635145,15.746587,15.136842,1.825027,14.527097
1125,15.046344,17.805650,16.205085,16.043163,15.667360,15.449786,17.429333,16.205085,2.686259,14.980836,16.021291,15.357670,1.456123,14.694050,15.168520,14.906715,0.574454,14.644911
1126,14.880962,17.471145,16.014167,15.760286,15.462842,15.189048,17.154425,16.014167,2.515647,14.873909,15.747562,15.213711,1.177787,14.679860,14.960816,14.789700,0.377517,14.618584
1127,14.571098,16.357272,15.711157,14.981008,14.979544,14.685210,16.087899,15.711157,0.949941,15.334415,14.972504,14.985704,-0.033282,14.998903,14.511485,14.639226,-0.322094,14.766967
1128,14.414021,15.923979,15.508892,14.633475,14.732554,14.401812,15.662577,15.508892,0.398584,15.355208,14.625443,14.826276,-0.520867,15.027110,14.307515,14.535742,-0.591913,14.763969
1129,14.295745,15.599357,15.347997,14.442323,14.584437,14.185437,15.340247,15.347997,-0.020242,15.355746,14.434189,14.715904,-0.735828,14.997619,14.156471,14.454915,-0.779523,14.753358
1130,14.138493,15.174725,15.172955,14.157811,14.382960,13.961669,14.934980,15.172955,-0.670570,15.410931,14.150428,14.586425,-1.228557,15.022422,13.946233,14.358218,-1.160899,14.770204
1131,14.035448,14.915118,15.036795,14.020932,14.273265,13.822244,14.674993,15.036795,-1.016730,15.398597,14.013394,14.500653,-1.369287,14.987912,13.815330,14.287012,-1.325511,14.758693
1132,13.911835,14.600670,14.889952,13.791839,14.107672,13.662468,14.375164,14.889952,-1.538332,15.404739,13.784883,14.390113,-1.808600,14.995344,13.655971,14.204251,-1.638416,14.752531
1133,13.943358,14.994488,14.940083,13.943708,14.172317,13.747725,14.786992,14.940083,-0.497871,15.093173,13.937202,14.378042,-1.433673,14.818881,13.734364,14.182209,-1.456456,14.630054
1134,13.881298,14.954595,14.914584,13.887128,14.116868,13.728606,14.769194,14.914584,-0.528986,15.059974,13.879649,14.324434,-1.618303,14.769218,13.666026,14.127323,-1.678382,14.588620
1135,14.202826,16.286900,15.349664,14.795228,14.685079,14.344833,16.119790,15.349664,3.126780,14.579538,14.788888,14.594245,0.790268,14.399602,14.156033,14.256304,-0.407110,14.356575
1136,14.585590,17.281368,15.755014,15.483517,15.156349,14.884849,17.013086,15.755014,5.425693,14.496941,15.471529,14.880567,2.548644,14.289605,14.695482,14.460000,1.015562,14.224519
1137,14.971819,17.949335,16.062387,16.162646,15.628643,15.405019,17.620457,16.062387,6.703959,14.504318,16.142339,15.179159,4.144310,14.215978,15.222290,14.685566,2.309379,14.148842
1138,15.228056,18.348295,16.297969,16.465244,15.872976,15.703600,17.985393,16.297969,7.491635,14.610546,16.443941,15.373381,4.752952,14.302822,15.548124,14.862264,3.045007,14.176403
1139,15.583183,18.586449,16.519548,16.923342,16.235899,16.123274,18.201818,16.519548,8.327292,14.837277,16.903734,15.651544,6.198376,14.399355,15.996664,15.110633,4.385883,14.224602
1140,15.884739,18.878557,16.753247,17.268540,16.526399,16.454239,18.501826,16.753247,9.299378,15.004668,17.246900,15.895960,7.184634,14.545021,16.359097,15.342616,5.405900,14.326135
1141,16.141462,19.206445,17.011399,17.572797,16.781999,16.741361,18.893079,17.011399,10.436336,15.129718,17.548038,16.111716,7.966250,14.675394,16.661730,15.546870,6.183333,14.432009
1142,16.372137,19.430891,17.224127,17.804573,17.001543,16.984340,19.093763,17.224127,11.131141,15.354492,17.782529,16.318180,8.718206,14.853832,16.918272,15.747983,6.967477,14.577695
1143,16.468234,19.681463,17.395270,17.876331,17.086326,17.073872,19.357379,17.395270,11.572524,15.433161,17.861571,16.407986,8.573245,14.954402,17.015422,15.842877,6.915674,14.670332
1144,16.586355,19.848084,17.558003,18.018829,17.217288,17.207219,19.548371,17.558003,12.054367,15.567634,18.004926,16.528104,8.944150,15.051282,17.142214,15.951087,7.213879,14.759961
1145,16.609796,19.947040,17.639196,18.052428,17.247715,17.239928,19.682249,17.639196,11.940272,15.596143,18.033913,16.559792,8.615244,15.085672,17.161425,15.979364,6.908352,14.797303
1146,16.573027,20.127274,17.747972,18.029130,17.234193,17.219283,19.945878,17.747972,12.253232,15.550066,18.016701,16.549499,8.179587,15.082297,17.110742,15.958496,6.423724,14.806249
1147,15.899959,19.509677,17.124114,17.131187,16.514799,16.489212,19.248808,17.124114,6.770289,14.999420,17.113283,15.991126,3.575730,14.868968,16.266787,15.480728,2.504759,14.694669
1148,15.747955,19.369420,16.966968,16.966849,16.356470,16.319251,19.105751,16.966968,6.743136,14.828185,16.952959,15.834542,3.526135,14.716125,16.104892,15.340027,2.411458,14.575163
1149,15.350944,18.543086,16.483092,16.446972,15.954608,15.869035,18.150885,16.483092,3.520548,14.815299,16.424317,15.543612,1.859082,14.662907,15.576282,15.093415,1.019285,14.610548
1150,15.190161,18.313386,16.289777,16.213098,15.771148,15.634920,17.961671,16.289777,3.331006,14.617883,16.198842,15.396916,1.597720,14.594990,15.381820,14.971122,0.818256,14.560424
1151,14.893573,17.283481,16.013747,15.535768,15.353772,15.156462,16.957411,16.013747,1.972270,15.070083,15.525781,15.203264,0.674064,14.880748,14.946537,14.833043,0.237203,14.719550
1152,14.699099,16.637370,15.794485,15.079044,15.052991,14.786733,16.334756,15.794485,1.213536,15.254213,15.069497,15.038549,0.069513,15.007602,14.677714,14.723538,-0.102929,14.769363
1153,14.552871,16.207363,15.618712,14.780166,14.843835,14.514691,15.915859,15.618712,0.691379,15.321565,14.771261,14.907336,-0.316609,15.043412,14.482142,14.633705,-0.352644,14.785268
1154,14.394439,15.773910,15.450045,14.482706,14.636812,14.283803,15.499691,15.450045,0.122569,15.400400,14.474062,14.779218,-0.753391,15.084373,14.266166,14.541038,-0.678626,14.815910
1155,14.286460,15.502406,15.315700,14.341977,14.525265,14.134149,15.227847,15.315700,-0.216299,15.403553,14.333570,14.692998,-0.884932,15.052427,14.126248,14.469560,-0.845252,14.812871
1156,14.165491,15.180398,15.178244,14.119997,14.367609,13.973983,14.919621,15.178244,-0.669364,15.436868,14.111752,14.591484,-1.241634,15.071217,13.966473,14.392940,-1.103773,14.819407
1157,14.098998,15.068165,15.091576,14.059462,14.309806,13.902942,14.800850,15.091576,-0.733693,15.382303,14.051263,14.536032,-1.223389,15.020801,13.885718,14.342747,-1.153382,14.799776
1158,13.989713,14.818101,14.982275,13.904405,14.195712,13.826575,14.560433,14.982275,-1.103260,15.404116,13.893814,14.459872,-1.480436,15.025931,13.739518,14.275650,-1.402168,14.811782
1159,13.969373,15.005774,14.979435,14.336735,14.438895,14.043301,14.720623,14.979435,-0.612148,15.238248,14.325922,14.537746,-0.501011,14.749570,13.719821,14.254576,-1.264814,14.789331
1160,14.131364,15.924275,15.178748,14.726711,14.668565,14.310252,15.658135,15.178748,1.219716,14.699361,14.713409,14.629326,0.213935,14.545243,13.990250,14.292637,-0.769371,14.595024
1161,14.331893,16.633349,15.347351,15.182021,14.943849,14.617173,16.255580,15.347351,2.253906,14.439121,15.164648,14.750650,1.027399,14.336651,14.301598,14.366516,-0.161103,14.431433
1162,14.614998,17.479478,15.612436,15.583871,15.204276,14.978673,17.050117,15.612436,3.942552,14.174754,15.563208,14.890209,1.845564,14.217210,14.727870,14.486002,0.663274,14.244134
1163,14.791120,17.844752,15.786193,15.783507,15.352666,15.187231,17.362878,15.786193,4.602346,14.209509,15.765579,14.991367,2.259929,14.217154,14.973485,14.582703,1.140693,14.191921
1164,14.894116,18.048191,15.892214,15.892214,15.433360,15.284845,17.561610,15.892214,4.829138,14.222818,15.871185,15.050264,2.374714,14.229344,15.110872,14.646394,1.343616,14.181917
1165,15.013252,18.291427,16.008797,16.026968,15.531146,15.424417,17.815066,16.008797,5.299876,14.202528,16.008388,15.113560,2.625565,14.218732,15.274791,14.714350,1.644420,14.153910
1166,15.213112,18.470533,16.142486,16.322522,15.735517,15.676913,18.025252,16.142486,5.914017,14.259720,16.305733,15.236578,3.358355,14.167424,15.552420,14.825330,2.283886,14.098240
1167,15.286112,18.657572,16.238232,16.376614,15.788882,15.749713,18.211547,16.238232,6.184292,14.264918,16.362699,15.286792,3.371851,14.210885,15.640363,14.881255,2.379016,14.122146
1168,15.095008,18.394016,16.049718,16.059823,15.573680,15.524858,17.816907,16.049718,4.276206,14.282529,16.043753,15.162365,2.132765,14.280977,15.363357,14.788324,1.391454,14.213290
1169,15.077170,18.399256,16.044174,16.041474,15.556911,15.522144,17.842376,16.044174,4.509545,14.245972,16.025131,15.147218,2.201638,14.269305,15.340572,14.776139,1.415488,14.211707
1170,14.989743,18.227397,16.008953,15.950108,15.500046,15.455728,17.757530,16.008953,4.270822,14.260376,15.939449,15.115567,2.012295,14.291686,15.209894,14.738142,1.152233,14.266390
1171,14.786250,17.650036,15.898623,15.546034,15.254198,15.197635,17.363359,15.898623,3.484265,14.433886,15.535228,15.008297,1.253444,14.481367,14.901455,14.654587,0.587241,14.407719
1172,14.684614,17.304062,15.812369,15.299444,15.097666,15.024276,17.032809,15.812369,3.063606,14.591929,15.289381,14.929916,0.902345,14.570451,14.756653,14.602285,0.387502,14.447917
1173,14.370039,16.177953,15.478953,14.692708,14.723719,14.586741,15.833372,15.478953,0.697245,15.124533,14.679645,14.762283,-0.162572,14.844921,14.274503,14.479224,-0.402745,14.683944
1174,14.254348,15.818725,15.322598,14.400583,14.527627,14.361812,15.490580,15.322598,0.346581,15.154616,14.386130,14.651437,-0.547382,14.916744,14.118875,14.409175,-0.598949,14.699475
1175,14.144074,15.448099,15.179351,14.225820,14.408002,14.183394,15.105548,15.179351,-0.145652,15.253153,14.215149,14.576748,-0.713631,14.938347,13.962144,14.351994,-0.769386,14.741844
1176,14.063169,15.107329,15.051872,13.981768,14.248137,13.973697,14.774950,15.051872,-0.562422,15.328794,13.971408,14.490276,-1.053811,15.009144,13.853624,14.302648,-0.911958,14.751672
1177,14.012657,14.801458,14.936871,13.858701,14.161386,13.825468,14.456615,14.936871,-0.938474,15.417127,13.849090,14.434646,-1.144242,15.020202,13.786850,14.270723,-0.945542,14.754595
1178,13.910287,14.441567,14.811331,13.632053,14.013061,13.661723,14.113481,14.811331,-1.431034,15.509181,13.623068,14.354306,-1.499501,15.085544,13.640558,14.218549,-1.185248,14.796541
1179,13.843715,14.188284,14.707942,13.541115,13.944001,13.558840,13.856663,14.707942,-1.725116,15.559221,13.531721,14.304746,-1.566534,15.077771,13.549269,14.180226,-1.278633,14.811182
1180,13.755119,13.940035,14.600115,13.356511,13.817745,13.438272,13.629952,14.600115,-2.100154,15.570278,13.347972,14.228796,-1.906757,15.109619,13.429318,14.127463,-1.511305,14.825608
1181,13.710202,13.819785,14.528834,13.326658,13.785126,13.392912,13.505872,14.528834,-2.185153,15.551796,13.317785,14.194049,-1.871792,15.070314,13.372620,14.096011,-1.545238,14.819401
1182,13.601446,13.590549,14.426000,13.175566,13.675367,13.322026,13.301492,14.426000,-2.605892,15.550508,13.164814,14.122101,-2.218381,15.079389,13.224055,14.032749,-1.874037,14.841443
1183,13.571191,13.679632,14.376768,13.387701,13.772490,13.497423,13.430960,14.376768,-2.548780,15.322575,13.380612,14.115384,-1.980077,14.850156,13.214372,13.978985,-2.060492,14.743598
1184,13.564991,14.021497,14.430953,13.410322,13.777295,13.518574,13.776568,14.430953,-1.793249,15.085338,13.403550,14.104321,-1.920362,14.805091,13.222697,13.956184,-2.010017,14.689670
1185,13.629197,14.411666,14.507017,13.632146,13.907818,13.622764,14.072617,14.507017,-1.144217,14.941418,13.624975,14.155305,-1.396898,14.685636,13.326938,13.974635,-1.706041,14.622331
1186,13.717456,14.799573,14.592246,13.779176,13.997803,13.723325,14.380657,14.592246,-0.562950,14.803835,13.772157,14.195243,-1.125656,14.618329,13.466410,14.004365,-1.431276,14.542321
1187,13.817775,15.055383,14.644797,13.987910,14.129066,13.864170,14.514230,14.644797,-0.322474,14.775364,13.980439,14.259114,-0.688272,14.537789,13.613164,14.051616,-1.082888,14.490067
1188,13.843526,15.061550,14.661163,13.937023,14.104446,13.846420,14.531144,14.661163,-0.327657,14.791182,13.927727,14.259076,-0.835022,14.590424,13.648096,14.066874,-1.055350,14.485651
1189,13.881323,15.145228,14.682702,13.998198,14.142791,13.880084,14.598831,14.682702,-0.205257,14.766572,13.988840,14.277499,-0.706436,14.566158,13.702008,14.086254,-0.940366,14.470500
1190,13.881111,15.116705,14.682929,13.949046,14.112870,13.854907,14.584583,14.682929,-0.247125,14.781276,13.937180,14.266599,-0.827767,14.596019,13.700609,14.087400,-0.971930,14.474191
1191,13.896118,15.136134,14.685657,13.971442,14.126355,13.859907,14.598282,14.685657,-0.217203,14.773032,13.961997,14.270168,-0.766078,14.578339,13.723261,14.093670,-0.920795,14.464079
1192,13.858804,15.021069,14.661442,13.873242,14.066033,13.817026,14.511166,14.661442,-0.393864,14.811717,13.866123,14.240954,-0.982410,14.615784,13.669120,14.075587,-1.065327,14.482053
1193,13.853353,15.002521,14.648527,13.876285,14.063372,13.837452,14.490134,14.648527,-0.413108,14.806919,13.869028,14.233424,-0.950393,14.597820,13.664249,14.069471,-1.056874,14.474694
1194,13.739347,14.255807,14.474386,13.601408,13.891849,13.713074,13.851848,14.474386,-1.713687,15.096925,13.594635,14.151911,-1.534036,14.709188,13.496744,14.016607,-1.431047,14.536470
1195,13.653204,14.036521,14.426361,13.487949,13.820595,13.647482,13.763480,14.426361,-1.629770,15.089243,13.480466,14.118208,-1.567963,14.755950,13.363050,13.984810,-1.528670,14.606570
1196,13.609282,13.877060,14.357917,13.358793,13.731850,13.568796,13.615525,14.357917,-1.904003,15.100310,13.351366,14.064774,-1.829666,14.778182,13.308698,13.952808,-1.651939,14.596918
1197,13.555286,13.265398,14.196273,13.231573,13.652574,13.481087,12.986057,14.196273,-2.897956,15.406490,13.223865,14.027694,-1.924830,14.831523,13.225988,13.931627,-1.689707,14.637267
1198,13.517491,13.325970,14.159868,13.096025,13.561239,13.382120,13.048672,14.159868,-2.682238,15.271063,13.085509,13.977504,-2.153127,14.869500,13.175509,13.908328,-1.768902,14.641147
1199,13.486679,13.105411,14.088344,13.056888,13.532688,13.316554,12.820332,14.088344,-2.974171,15.356355,13.048985,13.955928,-2.127270,14.862871,13.131233,13.892902,-1.786524,14.654571
1200,13.460105,12.999150,14.023496,12.923022,13.441606,13.200624,12.726153,14.023496,-3.176068,15.320838,12.915278,13.902143,-2.415977,14.889008,13.101418,13.870034,-1.881674,14.638649
1201,13.473066,12.927267,13.983882,12.934239,13.440733,13.157058,12.648366,13.983882,-3.197716,15.319399,12.926514,13.890675,-2.308556,14.854837,13.125652,13.870109,-1.782502,14.614566
1202,13.416154,12.845336,13.922220,12.813114,13.353502,13.067552,12.587267,13.922220,-3.452968,15.257174,12.805823,13.832721,-2.656156,14.859618,13.050825,13.833672,-2.024898,14.616519
1203,13.412286,12.772201,13.883968,12.837030,13.360042,13.057972,12.509227,13.883968,-3.488408,15.258709,12.829713,13.824080,-2.523210,14.818448,13.050349,13.825929,-1.968037,14.601510
1204,13.364488,12.707393,13.831065,12.737659,13.287642,12.996673,12.459450,13.831065,-3.689475,15.202681,12.730769,13.774907,-2.808600,14.819044,12.989483,13.793065,-2.161535,14.596647
1205,13.359748,12.693350,13.807618,12.781238,13.306111,13.004854,12.443064,13.807618,-3.634736,15.172173,12.774166,13.771562,-2.656743,14.768958,12.988617,13.783898,-2.118373,14.579178
1206,13.287906,12.633000,13.756963,12.695286,13.239814,12.972871,12.398592,13.756963,-3.862301,15.115334,12.686469,13.723990,-2.950017,14.761511,12.893201,13.738999,-2.404886,14.584797
1207,13.268686,12.690761,13.702669,12.885520,13.327397,13.126872,12.492571,13.702669,-4.070616,14.912767,12.879917,13.718942,-2.822372,14.557967,12.900648,13.689302,-2.652932,14.477955
1208,13.275889,13.114672,13.819528,12.938750,13.363763,13.167879,12.904380,13.819528,-2.907223,14.734677,12.932968,13.740708,-2.566011,14.548448,12.913220,13.690368,-2.468827,14.467516
1209,13.342296,13.302136,13.883105,13.133718,13.493507,13.273397,12.994122,13.883105,-2.563604,14.772087,13.127133,13.814085,-1.980996,14.501036,13.003791,13.729158,-2.091776,14.454524
1210,13.444336,13.764436,14.004155,13.316195,13.617298,13.401181,13.352393,14.004155,-1.753950,14.655917,13.309328,13.886771,-1.553949,14.464213,13.147708,13.783339,-1.710540,14.418970
1211,13.606006,14.102101,14.098297,13.643435,13.829597,13.638761,13.537982,14.098297,-1.321180,14.658612,13.635391,13.999527,-0.858606,14.363664,13.376276,13.868554,-1.160753,14.360832
1212,13.775692,14.520716,14.214437,13.908309,14.003259,13.858797,13.879544,14.214437,-0.696149,14.549329,13.897306,14.095968,-0.412963,14.294629,13.618497,13.955344,-0.700214,14.292192
1213,13.854821,14.668137,14.278240,14.007492,14.077600,13.939888,14.004702,14.278240,-0.549902,14.551777,13.995866,14.149117,-0.308087,14.302369,13.723175,14.005273,-0.567110,14.287370
1214,13.917983,14.805358,14.329801,14.085053,14.132600,14.005525,14.127411,14.329801,-0.398414,14.532191,14.070164,14.187231,-0.230452,14.304298,13.808552,14.043046,-0.461613,14.277540
1215,13.971625,14.917414,14.371768,14.137947,14.173754,14.057258,14.229644,14.371768,-0.275887,14.513893,14.125791,14.215722,-0.174571,14.305653,13.882213,14.073811,-0.371923,14.265409
1216,13.977431,14.946069,14.397209,14.127188,14.176057,14.078125,14.272802,14.397209,-0.246737,14.521616,14.117841,14.226997,-0.216491,14.336154,13.882553,14.085862,-0.403223,14.289170
1217,13.947382,14.861646,14.397334,14.054996,14.138237,14.048198,14.218782,14.397334,-0.370751,14.575886,14.045801,14.219119,-0.359884,14.392438,13.830568,14.080884,-0.519764,14.331200
1218,13.828593,14.009087,14.239559,13.765756,13.965981,13.896735,13.549436,14.239559,-1.666838,14.929683,13.758091,14.147885,-0.941458,14.537678,13.650122,14.032560,-0.923694,14.414998
1219,13.717297,13.764234,14.200886,13.603960,13.868120,13.796855,13.455922,14.200886,-1.619014,14.945851,13.595227,14.106902,-1.112012,14.618577,13.475054,13.994145,-1.128130,14.513237
1220,13.651823,13.592938,14.136853,13.410046,13.743261,13.672053,13.306476,14.136853,-1.940823,14.967230,13.402106,14.041771,-1.495075,14.681435,13.386687,13.954837,-1.327925,14.522986
1221,13.577548,12.857715,13.950548,13.234427,13.630804,13.542457,12.568787,13.950548,-3.192170,15.332308,13.226279,13.984763,-1.752262,14.743246,13.278131,13.919739,-1.482255,14.561347
